date,id_bat,conso
2014-03-13,P532B6,164.02493204
2014-03-13,P532B7,411.782393227
2014-03-13,P532B8,501.71031816
2014-03-13,P532B9,277.589058744
2014-03-13,P533B0,319.794194591
2014-03-13,P533B1,364.200492784
2014-03-13,P533B2,375.779846835
2014-03-13,P533B5,165.912484417
2014-03-13,P533B6,318.646901196
2014-03-13,P533B7,350.028183761
2014-03-13,P533B8,260.578126493
2014-03-13,P533B9,242.992873767
2014-03-13,P534B0,266.458830779
2014-03-13,P534B1,320.155850648
2014-03-13,P534B2,388.290890125
2014-03-13,P534B3,316.256066205
2014-03-13,P534B4,260.084797509
2014-03-13,P534B6,509.39988863
2014-03-13,P534B7,307.09371788
2014-03-13,P534B8,363.739910745
2014-03-13,P534B9,389.708670058
2014-03-14,P530B0,374.98393175
2014-03-14,P530B1,325.729421078
2014-03-14,P530B3,253.22872819
2014-03-14,P530B4,304.84453739
2014-03-14,P530B5,296.996365691
2014-03-14,P530B6,448.266962213
2014-03-14,P530B7,148.575414834
2014-03-14,P530B8,261.687532989
2014-03-14,P530B9,245.348621474
2014-03-14,P531B0,239.755209305
2014-03-14,P531B1,257.12339339
2014-03-14,P531B2,179.93421616
2014-03-14,P531B3,284.238181634
2014-03-14,P531B4,243.295624746
2014-03-14,P531B5,320.041822277
2014-03-14,P531B6,306.319171013
2014-03-14,P531B7,226.073751677
2014-03-14,P531B8,380.024509522
2014-03-14,P531B9,253.530658033
2014-03-14,P532B0,255.436053948
2014-03-14,P532B1,123.454312312
2014-03-14,P532B2,114.97010725
2014-03-14,P532B3,382.924212885
2014-03-14,P532B4,395.499444081
2014-03-14,P532B5,530.586933659
2014-03-14,P532B8,483.827539311
2014-03-14,P532B9,397.215489633
2014-03-14,P533B0,365.147597734
2014-03-14,P533B1,320.717240842
2014-03-14,P533B2,473.936720337
2014-03-14,P533B3,280.114287383
2014-03-14,P533B4,318.869746903
2014-03-14,P533B5,320.215057387
2014-03-14,P533B6,244.258190647
2014-03-14,P533B7,294.16307926
2014-03-14,P533B8,431.692249918
2014-03-14,P533B9,172.49556264
2014-03-14,P534B0,285.967074809
2014-03-14,P534B1,395.457511973
2014-03-14,P534B2,251.606601418
2014-03-14,P534B3,229.312208903
2014-03-14,P534B4,242.646409655
2014-03-14,P534B5,291.020634158
2014-03-14,P534B6,249.405678878
2014-03-14,P534B7,304.479861471
2014-03-14,P534B8,336.852227133
2014-03-14,P534B9,413.313121348
2014-03-15,P530B0,244.135156229
2014-03-15,P530B1,265.724362249
2014-03-15,P530B2,346.062883412
2014-03-15,P530B3,338.537816923
2014-03-15,P530B4,438.645244333
2014-03-15,P530B5,329.549730881
2014-03-15,P530B6,271.858395842
2014-03-15,P530B7,335.25613306
2014-03-15,P530B8,360.680795502
2014-03-15,P530B9,315.197875563
2014-03-15,P531B0,451.073928927
2014-03-15,P531B1,386.191283528
2014-03-15,P531B2,271.876719796
2014-03-15,P531B3,316.066472175
2014-03-15,P531B4,377.879698704
2014-03-15,P531B5,130.7546805
2014-03-15,P531B8,288.052990389
2014-03-15,P531B9,332.356742478
2014-03-15,P532B0,146.259183683
2014-03-15,P532B1,241.912978487
2014-03-15,P532B2,393.963467099
2014-03-15,P532B3,387.523660865
2014-03-15,P532B5,236.699535771
2014-03-15,P532B6,244.84268877
2014-03-15,P532B7,85.9096675785
2014-03-15,P532B8,252.647781059
2014-03-15,P532B9,437.373585361
2014-03-15,P533B1,300.203678621
2014-03-15,P533B2,275.488096907
2014-03-15,P533B3,180.159751906
2014-03-15,P533B5,269.512370605
2014-03-15,P533B6,400.443198439
2014-03-15,P533B7,316.612081237
2014-03-15,P533B8,339.759135527
2014-03-15,P533B9,243.027021555
2014-03-15,P534B0,164.220094405
2014-03-15,P534B1,341.068040989
2014-03-15,P534B2,344.040708746
2014-03-15,P534B4,425.221413568
2014-03-15,P534B5,240.475342818
2014-03-15,P534B6,428.381810275
2014-03-15,P534B7,175.467820016
2014-03-15,P534B8,245.990341447
2014-03-16,P530B0,175.888273032
2014-03-16,P530B1,300.957512005
2014-03-16,P530B2,322.555298766
2014-03-16,P530B3,486.307977362
2014-03-16,P530B4,460.608150801
2014-03-16,P530B5,222.494540284
2014-03-16,P530B6,215.538573148
2014-03-16,P530B7,429.599441074
2014-03-16,P530B8,238.253808274
2014-03-16,P530B9,334.99621843
2014-03-16,P531B0,155.534591471
2014-03-16,P531B2,208.092326646
2014-03-16,P531B3,284.092069169
2014-03-16,P531B4,466.541092342
2014-03-16,P531B5,291.256739334
2014-03-16,P531B6,307.441072244
2014-03-16,P531B7,532.900685736
2014-03-16,P531B8,277.699889156
2014-03-16,P531B9,355.449019165
2014-03-16,P532B0,73.1650138348
2014-03-16,P532B1,182.998007735
2014-03-16,P532B2,302.057546304
2014-03-16,P532B4,361.676033115
2014-03-16,P532B5,417.456218809
2014-03-16,P532B6,427.983435001
2014-03-16,P532B8,282.238640592
2014-03-16,P532B9,217.034648277
2014-03-16,P533B0,359.06872314
2014-03-16,P533B1,408.716642581
2014-03-16,P533B2,285.311046561
2014-03-16,P533B3,380.499301804
2014-03-16,P533B4,342.993784379
2014-03-16,P533B5,333.971041947
2014-03-16,P533B6,232.186515358
2014-03-16,P533B7,352.710372225
2014-03-16,P533B9,226.440507812
2014-03-16,P534B0,302.407676488
2014-03-16,P534B1,144.709253461
2014-03-16,P534B3,297.037539211
2014-03-16,P534B4,241.408349247
2014-03-16,P534B5,475.293019865
2014-03-16,P534B6,160.166312335
2014-03-16,P534B7,219.074971827
2014-03-16,P534B8,193.608000321
2014-03-16,P534B9,251.694175454
2014-03-17,P530B0,418.471493446
2014-03-17,P530B1,180.344586937
2014-03-17,P530B2,363.326260799
2014-03-17,P530B3,400.377168936
2014-03-17,P530B4,171.042393998
2014-03-17,P530B5,164.872278796
2014-03-17,P530B6,324.345403282
2014-03-17,P530B7,225.174283841
2014-03-17,P530B8,296.10685468
2014-03-17,P530B9,147.235506576
2014-03-17,P531B0,167.651188477
2014-03-17,P531B2,366.640852083
2014-03-17,P531B4,455.619233532
2014-03-17,P531B5,406.901521907
2014-03-17,P531B6,308.349140465
2014-03-17,P531B7,204.88557136
2014-03-17,P531B8,217.649219354
2014-03-17,P532B0,459.476204169
2014-03-17,P532B1,273.172722167
2014-03-17,P532B2,356.611185295
2014-03-17,P532B3,235.602424727
2014-03-17,P532B4,417.773752483
2014-03-17,P532B5,286.399360388
2014-03-17,P532B6,187.95076636
2014-03-17,P532B7,328.075887443
2014-03-17,P532B8,193.176840061
2014-03-17,P533B1,199.857596514
2014-03-17,P533B2,195.81627648
2014-03-17,P533B3,308.735641472
2014-03-17,P533B4,352.841189821
2014-03-17,P533B5,368.051714373
2014-03-17,P533B6,374.494504345
2014-03-17,P533B7,367.722501592
2014-03-17,P533B9,188.239541642
2014-03-17,P534B0,178.256394532
2014-03-17,P534B1,395.27090909
2014-03-17,P534B2,383.337680487
2014-03-17,P534B4,254.651736669
2014-03-17,P534B5,155.139189703
2014-03-17,P534B6,307.217545356
2014-03-17,P534B7,256.667618009
2014-03-17,P534B8,225.558713445
2014-03-17,P534B9,350.492237867
2014-03-18,P530B0,91.8079339731
2014-03-18,P530B1,236.626283536
2014-03-18,P530B2,296.163580616
2014-03-18,P530B3,434.740185139
2014-03-18,P530B6,274.011595616
2014-03-18,P530B7,259.003572183
2014-03-18,P530B8,270.464631242
2014-03-18,P530B9,410.540035506
2014-03-18,P531B0,189.04062369
2014-03-18,P531B1,385.051018565
2014-03-18,P531B2,209.567981502
2014-03-18,P531B3,366.379038558
2014-03-18,P531B6,342.304141897
2014-03-18,P531B7,179.460779801
2014-03-18,P531B8,505.280249256
2014-03-18,P531B9,224.130358557
2014-03-18,P532B0,387.314006869
2014-03-18,P532B1,341.485164553
2014-03-18,P532B2,141.371127073
2014-03-18,P532B3,60.2559567033
2014-03-18,P532B4,343.703769969
2014-03-18,P532B5,329.130512399
2014-03-18,P532B6,326.700502236
2014-03-18,P532B7,267.819586852
2014-03-18,P532B9,298.955548837
2014-03-18,P533B1,298.108028146
2014-03-18,P533B2,244.148977424
2014-03-18,P533B3,72.2024690286
2014-03-18,P533B4,445.409611805
2014-03-18,P533B5,404.181718422
2014-03-18,P533B6,337.382695759
2014-03-18,P533B7,258.975817127
2014-03-18,P533B8,124.59700545
2014-03-18,P533B9,362.898282918
2014-03-18,P534B0,399.588841088
2014-03-18,P534B1,243.86543464
2014-03-18,P534B2,398.750866614
2014-03-18,P534B3,185.889302858
2014-03-18,P534B4,270.702543471
2014-03-18,P534B7,227.293369505
2014-03-18,P534B8,402.047032247
2014-03-18,P534B9,297.832087394
2014-03-19,P530B0,225.479507978
2014-03-19,P530B2,262.377339712
2014-03-19,P530B3,301.197046075
2014-03-19,P530B4,298.470003152
2014-03-19,P530B5,400.391008449
2014-03-19,P530B6,149.890059043
2014-03-19,P530B7,341.7659435
2014-03-19,P530B8,446.261376066
2014-03-19,P530B9,456.397225929
2014-03-19,P531B0,347.456510969
2014-03-19,P531B1,234.344472625
2014-03-19,P531B2,272.030465471
2014-03-19,P531B3,296.543449092
2014-03-19,P531B4,299.853537306
2014-03-19,P531B5,210.065662613
2014-03-19,P531B6,362.945232942
2014-03-19,P531B7,139.774135001
2014-03-19,P531B8,133.704369416
2014-03-19,P531B9,370.590066398
2014-03-19,P532B0,327.318723544
2014-03-19,P532B1,169.915917567
2014-03-19,P532B2,257.759962262
2014-03-19,P532B3,210.833174922
2014-03-19,P532B4,240.535239755
2014-03-19,P532B5,123.277269642
2014-03-19,P532B6,363.659178699
2014-03-19,P532B7,139.770890721
2014-03-19,P532B8,349.138995792
2014-03-19,P532B9,402.122201261
2014-03-19,P533B1,120.439415206
2014-03-19,P533B2,274.709610166
2014-03-19,P533B3,193.083493631
2014-03-19,P533B4,253.268316297
2014-03-19,P533B5,248.808137774
2014-03-19,P533B6,210.974035288
2014-03-19,P533B7,326.865492199
2014-03-19,P533B8,255.809171908
2014-03-19,P533B9,302.089054968
2014-03-19,P534B1,261.701319131
2014-03-19,P534B2,252.23850526
2014-03-19,P534B4,277.241536599
2014-03-19,P534B5,170.13607831
2014-03-19,P534B7,261.401169446
2014-03-19,P534B8,249.225069597
2014-03-19,P534B9,287.097912565
2014-03-20,P530B0,198.856964507
2014-03-20,P530B1,298.818883699
2014-03-20,P530B2,224.235393366
2014-03-20,P530B3,499.22895111
2014-03-20,P530B4,188.512164028
2014-03-20,P530B5,455.886231825
2014-03-20,P530B6,219.539827888
2014-03-20,P530B7,350.582829671
2014-03-20,P530B8,287.116673507
2014-03-20,P530B9,293.957727126
2014-03-20,P531B1,135.988686109
2014-03-20,P531B2,382.955421337
2014-03-20,P531B3,260.872159567
2014-03-20,P531B4,341.845037136
2014-03-20,P531B5,427.790788119
2014-03-20,P531B6,233.123537552
2014-03-20,P531B8,361.052279967
2014-03-20,P531B9,165.489881094
2014-03-20,P532B0,290.186378737
2014-03-20,P532B1,421.214566804
2014-03-20,P532B2,533.209102472
2014-03-20,P532B3,431.394166849
2014-03-20,P532B4,525.562645294
2014-03-20,P532B5,359.743933048
2014-03-20,P532B6,240.475144645
2014-03-20,P532B7,305.586300861
2014-03-20,P532B8,349.525940356
2014-03-20,P532B9,278.340421044
2014-03-20,P533B1,316.273360935
2014-03-20,P533B2,313.117464378
2014-03-20,P533B3,347.830009159
2014-03-20,P533B4,171.854436344
2014-03-20,P533B5,258.528443125
2014-03-20,P533B6,247.043590138
2014-03-20,P533B7,354.249439913
2014-03-20,P533B8,133.592210917
2014-03-20,P533B9,96.4331240061
2014-03-20,P534B0,270.583391312
2014-03-20,P534B1,350.227692064
2014-03-20,P534B2,364.643585777
2014-03-20,P534B3,330.607216581
2014-03-20,P534B4,263.057193347
2014-03-20,P534B5,198.120046155
2014-03-20,P534B6,457.597475093
2014-03-20,P534B7,274.022670746
2014-03-20,P534B8,476.526602974
2014-03-20,P534B9,98.1525300672
2014-03-21,P530B0,227.692573817
2014-03-21,P530B1,328.692946998
2014-03-21,P530B2,321.32178534
2014-03-21,P530B4,262.77996391
2014-03-21,P530B6,326.319455991
2014-03-21,P530B7,434.102648089
2014-03-21,P530B8,366.511995782
2014-03-21,P530B9,463.926633374
2014-03-21,P531B0,349.985018781
2014-03-21,P531B1,362.294590496
2014-03-21,P531B2,427.265779465
2014-03-21,P531B3,270.034215322
2014-03-21,P531B4,414.923016245
2014-03-21,P531B5,355.454399163
2014-03-21,P531B6,192.023975065
2014-03-21,P531B7,389.604378384
2014-03-21,P531B9,330.772529671
2014-03-21,P532B0,294.645817486
2014-03-21,P532B1,240.063423238
2014-03-21,P532B2,336.966086536
2014-03-21,P532B3,228.307521882
2014-03-21,P532B4,364.095286836
2014-03-21,P532B6,326.690721674
2014-03-21,P532B7,416.282561006
2014-03-21,P532B8,230.883340085
2014-03-21,P532B9,197.167723597
2014-03-21,P533B0,348.531633467
2014-03-21,P533B1,428.677294069
2014-03-21,P533B2,-17.3190838105
2014-03-21,P533B3,154.576783536
2014-03-21,P533B4,494.046606649
2014-03-21,P533B5,222.121732919
2014-03-21,P533B6,173.438625736
2014-03-21,P533B7,423.967982717
2014-03-21,P533B8,270.630496115
2014-03-21,P533B9,63.928767959
2014-03-21,P534B0,317.742039489
2014-03-21,P534B1,315.635513639
2014-03-21,P534B2,204.776499724
2014-03-21,P534B3,309.200616488
2014-03-21,P534B4,311.446859731
2014-03-21,P534B5,361.347446994
2014-03-21,P534B6,269.223432892
2014-03-21,P534B7,161.201476787
2014-03-21,P534B8,284.290097091
2014-03-21,P534B9,310.890001213
2014-03-22,P530B0,328.11213251
2014-03-22,P530B1,302.569068334
2014-03-22,P530B2,350.705861073
2014-03-22,P530B4,388.475373809
2014-03-22,P530B5,422.770301644
2014-03-22,P530B6,267.622066607
2014-03-22,P530B7,401.994379356
2014-03-22,P530B8,232.402352236
2014-03-22,P530B9,452.283315999
2014-03-22,P531B0,307.298544313
2014-03-22,P531B1,298.122415427
2014-03-22,P531B2,317.048442309
2014-03-22,P531B3,338.022690123
2014-03-22,P531B4,459.18354232
2014-03-22,P531B5,289.245305807
2014-03-22,P531B6,248.192963417
2014-03-22,P531B8,285.561351848
2014-03-22,P531B9,277.612951205
2014-03-22,P532B1,237.708083921
2014-03-22,P532B2,332.649203036
2014-03-22,P532B3,336.46964917
2014-03-22,P532B4,361.678397066
2014-03-22,P532B5,275.846551802
2014-03-22,P532B6,199.658121015
2014-03-22,P532B8,287.300464638
2014-03-22,P532B9,519.395459364
2014-03-22,P533B0,271.883627919
2014-03-22,P533B1,315.569070567
2014-03-22,P533B2,453.113668755
2014-03-22,P533B3,241.614397285
2014-03-22,P533B4,253.350601773
2014-03-22,P533B5,226.274057358
2014-03-22,P533B6,417.2221448
2014-03-22,P533B7,316.873888854
2014-03-22,P533B8,290.936745136
2014-03-22,P534B0,291.64347927
2014-03-22,P534B1,306.808577112
2014-03-22,P534B3,316.717178978
2014-03-22,P534B4,328.04899438
2014-03-22,P534B5,461.204775884
2014-03-22,P534B6,213.193767059
2014-03-22,P534B7,503.128918802
2014-03-22,P534B8,424.519010648
2014-03-22,P534B9,207.759111991
2014-03-23,P530B0,197.351541749
2014-03-23,P530B1,453.056780247
2014-03-23,P530B2,193.278964888
2014-03-23,P530B3,139.223504223
2014-03-23,P530B4,135.905695497
2014-03-23,P530B5,453.955011612
2014-03-23,P530B6,379.290362672
2014-03-23,P530B7,151.855741129
2014-03-23,P530B8,410.553230228
2014-03-23,P530B9,285.529896328
2014-03-23,P531B0,266.314200915
2014-03-23,P531B2,395.617622923
2014-03-23,P531B3,391.422516447
2014-03-23,P531B4,279.80621387
2014-03-23,P531B6,270.807079573
2014-03-23,P531B7,362.520784984
2014-03-23,P531B8,232.474530071
2014-03-23,P531B9,190.414457164
2014-03-23,P532B1,460.176773122
2014-03-23,P532B2,405.015959304
2014-03-23,P532B3,376.021976038
2014-03-23,P532B4,413.344306693
2014-03-23,P532B5,216.162825461
2014-03-23,P532B6,379.413881654
2014-03-23,P532B7,292.768190436
2014-03-23,P532B9,358.181140472
2014-03-23,P533B0,373.416225639
2014-03-23,P533B1,360.023015844
2014-03-23,P533B2,189.465121993
2014-03-23,P533B3,363.628346007
2014-03-23,P533B4,149.397065112
2014-03-23,P533B5,88.7541003619
2014-03-23,P533B7,304.17205083
2014-03-23,P533B8,209.421525251
2014-03-23,P534B1,249.415013392
2014-03-23,P534B2,442.792990779
2014-03-23,P534B3,303.173570216
2014-03-23,P534B4,118.295942695
2014-03-23,P534B5,491.106883895
2014-03-23,P534B6,372.612089823
2014-03-23,P534B7,270.470136435
2014-03-23,P534B8,336.166232388
2014-03-23,P534B9,233.591449021
2014-03-24,P530B0,732.153565243
2014-03-24,P530B1,220.393502356
2014-03-24,P530B2,133.159603552
2014-03-24,P530B3,286.29647662
2014-03-24,P530B4,275.255475403
2014-03-24,P530B5,375.338362642
2014-03-24,P530B6,265.34924959
2014-03-24,P530B8,389.648126333
2014-03-24,P530B9,297.165773228
2014-03-24,P531B0,213.518242002
2014-03-24,P531B1,228.225180652
2014-03-24,P531B2,396.235088121
2014-03-24,P531B3,286.043490296
2014-03-24,P531B4,263.242500002
2014-03-24,P531B5,253.376172652
2014-03-24,P531B6,298.97288193
2014-03-24,P531B7,327.077027751
2014-03-24,P531B8,309.864235032
2014-03-24,P531B9,458.387473183
2014-03-24,P532B0,450.162978605
2014-03-24,P532B1,458.84084934
2014-03-24,P532B4,284.490627542
2014-03-24,P532B5,418.388649789
2014-03-24,P532B8,174.800385657
2014-03-24,P533B0,411.171223627
2014-03-24,P533B1,458.622219635
2014-03-24,P533B2,177.84132591
2014-03-24,P533B3,296.296878826
2014-03-24,P533B4,285.134241598
2014-03-24,P533B5,210.216595251
2014-03-24,P533B6,126.037197877
2014-03-24,P533B7,456.4902615
2014-03-24,P533B8,416.419598933
2014-03-24,P533B9,191.830516224
2014-03-24,P534B0,104.683908414
2014-03-24,P534B1,428.64116467
2014-03-24,P534B4,217.937381493
2014-03-24,P534B5,464.458171891
2014-03-24,P534B6,261.676083937
2014-03-24,P534B7,194.975360408
2014-03-24,P534B8,336.823630289
2014-03-24,P534B9,378.823161513
2014-03-25,P530B0,299.977309885
2014-03-25,P530B1,491.766016199
2014-03-25,P530B2,212.229954383
2014-03-25,P530B3,253.094452989
2014-03-25,P530B4,384.154797139
2014-03-25,P530B5,210.272542241
2014-03-25,P530B6,210.379711551
2014-03-25,P530B7,352.917914459
2014-03-25,P530B8,186.772324919
2014-03-25,P530B9,256.046068849
2014-03-25,P531B0,357.190840366
2014-03-25,P531B1,387.827491969
2014-03-25,P531B2,276.226347804
2014-03-25,P531B3,340.972526142
2014-03-25,P531B4,262.87033815
2014-03-25,P531B5,285.720748665
2014-03-25,P531B6,283.597043114
2014-03-25,P531B7,209.089071243
2014-03-25,P531B8,249.496085049
2014-03-25,P531B9,411.654954789
2014-03-25,P532B0,225.107686699
2014-03-25,P532B2,439.750760244
2014-03-25,P532B3,350.635777885
2014-03-25,P532B4,399.216044882
2014-03-25,P532B5,230.095781575
2014-03-25,P532B6,201.97406273
2014-03-25,P532B7,54.7679107036
2014-03-25,P532B8,368.386232463
2014-03-25,P532B9,390.527407349
2014-03-25,P533B0,229.080456277
2014-03-25,P533B1,239.123799163
2014-03-25,P533B2,199.946569005
2014-03-25,P533B3,280.589904412
2014-03-25,P533B4,261.995563364
2014-03-25,P533B5,412.515094206
2014-03-25,P533B6,428.184444935
2014-03-25,P533B7,119.957915285
2014-03-25,P533B8,299.351060786
2014-03-25,P533B9,302.162572375
2014-03-25,P534B0,256.738820458
2014-03-25,P534B2,228.10309532
2014-03-25,P534B3,378.318981312
2014-03-25,P534B4,278.131594674
2014-03-25,P534B5,299.798921128
2014-03-25,P534B6,221.368134492
2014-03-25,P534B7,347.217060869
2014-03-25,P534B8,269.561382939
2014-03-25,P534B9,307.360650749
2014-03-26,P530B1,461.180968585
2014-03-26,P530B2,163.319264446
2014-03-26,P530B4,299.449738386
2014-03-26,P530B6,60.7065016452
2014-03-26,P530B8,318.484375923
2014-03-26,P530B9,166.17776416
2014-03-26,P531B0,359.889385127
2014-03-26,P531B2,407.024588678
2014-03-26,P531B3,258.21413999
2014-03-26,P531B4,233.757049486
2014-03-26,P531B5,430.929571118
2014-03-26,P531B6,182.932048413
2014-03-26,P531B8,224.213777861
2014-03-26,P531B9,274.269647457
2014-03-26,P532B0,457.875796952
2014-03-26,P532B1,312.251274544
2014-03-26,P532B2,207.115115408
2014-03-26,P532B3,266.727214428
2014-03-26,P532B4,331.191416613
2014-03-26,P532B6,378.058809963
2014-03-26,P532B7,430.272458633
2014-03-26,P532B8,282.994876576
2014-03-26,P532B9,236.740291452
2014-03-26,P533B0,311.592705358
2014-03-26,P533B1,363.702377756
2014-03-26,P533B2,177.553471209
2014-03-26,P533B3,313.032940479
2014-03-26,P533B4,339.595908698
2014-03-26,P533B5,368.902345881
2014-03-26,P533B6,325.403295395
2014-03-26,P533B7,231.98992617
2014-03-26,P533B8,253.277893639
2014-03-26,P533B9,337.360190547
2014-03-26,P534B0,391.855130657
2014-03-26,P534B1,376.80092784
2014-03-26,P534B3,137.436241318
2014-03-26,P534B6,206.606771249
2014-03-26,P534B7,363.031872404
2014-03-26,P534B8,358.436007501
2014-03-26,P534B9,95.8951292552
2014-03-27,P530B0,364.438732739
2014-03-27,P530B1,295.650990203
2014-03-27,P530B3,249.313440872
2014-03-27,P530B4,366.104173216
2014-03-27,P530B5,148.94785365
2014-03-27,P530B6,471.006917716
2014-03-27,P530B7,350.120832519
2014-03-27,P530B9,232.865039852
2014-03-27,P531B1,466.173053332
2014-03-27,P531B2,369.554868739
2014-03-27,P531B3,240.548818961
2014-03-27,P531B4,303.550670211
2014-03-27,P531B5,401.872831066
2014-03-27,P531B6,315.292311412
2014-03-27,P531B7,155.466176839
2014-03-27,P531B8,321.062307557
2014-03-27,P531B9,318.708413104
2014-03-27,P532B0,333.971333778
2014-03-27,P532B1,382.841545669
2014-03-27,P532B2,212.432939865
2014-03-27,P532B5,230.000434577
2014-03-27,P532B6,286.767060553
2014-03-27,P532B7,302.152515787
2014-03-27,P532B8,332.882932724
2014-03-27,P532B9,351.147934484
2014-03-27,P533B0,96.4685324931
2014-03-27,P533B2,167.350484273
2014-03-27,P533B3,360.30303053
2014-03-27,P533B4,302.793241399
2014-03-27,P533B5,205.047539346
2014-03-27,P533B6,199.935707549
2014-03-27,P533B7,399.972533326
2014-03-27,P533B8,560.557324354
2014-03-27,P534B0,157.230804255
2014-03-27,P534B1,114.633199857
2014-03-27,P534B2,205.421942888
2014-03-27,P534B3,466.944412567
2014-03-27,P534B4,451.55372762
2014-03-27,P534B5,294.671694341
2014-03-27,P534B6,405.805976962
2014-03-27,P534B7,303.342652387
2014-03-27,P534B8,259.152573126
2014-03-28,P530B0,300.092034725
2014-03-28,P530B1,103.177575943
2014-03-28,P530B2,185.126359775
2014-03-28,P530B3,247.525108544
2014-03-28,P530B4,366.565084457
2014-03-28,P530B5,334.606295898
2014-03-28,P530B6,419.36226113
2014-03-28,P530B7,355.478712557
2014-03-28,P530B8,306.609075365
2014-03-28,P530B9,313.686543828
2014-03-28,P531B0,233.793895433
2014-03-28,P531B1,85.0976692288
2014-03-28,P531B2,516.559126698
2014-03-28,P531B3,212.059122269
2014-03-28,P531B4,372.792123458
2014-03-28,P531B5,166.917412026
2014-03-28,P531B6,376.702979178
2014-03-28,P531B7,231.924575879
2014-03-28,P531B8,480.438434182
2014-03-28,P531B9,258.682559785
2014-03-28,P532B0,411.787916803
2014-03-28,P532B1,296.034317472
2014-03-28,P532B3,301.800051126
2014-03-28,P532B4,345.799888921
2014-03-28,P532B5,338.552733366
2014-03-28,P532B7,582.963404254
2014-03-28,P532B8,236.394296611
2014-03-28,P532B9,438.308118314
2014-03-28,P533B1,109.232327525
2014-03-28,P533B2,310.688852768
2014-03-28,P533B3,432.079085828
2014-03-28,P533B4,404.435344923
2014-03-28,P533B5,416.894622059
2014-03-28,P533B6,341.055963778
2014-03-28,P533B7,267.127532356
2014-03-28,P533B8,88.3136160212
2014-03-28,P534B0,258.212971364
2014-03-28,P534B1,175.596281361
2014-03-28,P534B2,71.8371622033
2014-03-28,P534B3,302.624711868
2014-03-28,P534B4,199.91322205
2014-03-28,P534B5,415.110703131
2014-03-28,P534B6,305.132560819
2014-03-28,P534B7,249.892740539
2014-03-28,P534B8,262.706058123
2014-03-28,P534B9,248.730707673
2014-03-29,P530B0,152.413398143
2014-03-29,P530B1,401.597555743
2014-03-29,P530B3,164.270405667
2014-03-29,P530B4,251.122589051
2014-03-29,P530B5,378.141853567
2014-03-29,P530B6,208.016436347
2014-03-29,P530B7,398.72916442
2014-03-29,P530B8,315.656340432
2014-03-29,P530B9,269.215763151
2014-03-29,P531B0,166.473712696
2014-03-29,P531B1,263.786437381
2014-03-29,P531B2,205.717022769
2014-03-29,P531B3,197.6021167
2014-03-29,P531B4,182.545366665
2014-03-29,P531B5,315.00138881
2014-03-29,P531B6,257.545531165
2014-03-29,P531B8,374.134051368
2014-03-29,P531B9,374.75777251
2014-03-29,P532B0,305.259518412
2014-03-29,P532B1,507.365542505
2014-03-29,P532B2,282.977760432
2014-03-29,P532B3,317.850721319
2014-03-29,P532B4,312.683273787
2014-03-29,P532B5,304.672565805
2014-03-29,P532B6,278.011246903
2014-03-29,P532B7,214.9020158
2014-03-29,P532B8,305.803290766
2014-03-29,P532B9,350.906477115
2014-03-29,P533B0,233.975679572
2014-03-29,P533B1,170.274924586
2014-03-29,P533B3,153.114133251
2014-03-29,P533B5,297.374481916
2014-03-29,P533B6,362.825166245
2014-03-29,P533B7,85.267815225
2014-03-29,P533B8,287.059384829
2014-03-29,P533B9,440.168917347
2014-03-29,P534B0,422.57501115
2014-03-29,P534B1,275.335318045
2014-03-29,P534B2,388.772275973
2014-03-29,P534B3,249.006983886
2014-03-29,P534B4,137.586007885
2014-03-29,P534B5,329.688201771
2014-03-29,P534B6,58.9285508989
2014-03-29,P534B7,166.43330332
2014-03-29,P534B9,324.532123483
2014-03-30,P530B0,213.191132388
2014-03-30,P530B1,367.652345925
2014-03-30,P530B2,299.486967999
2014-03-30,P530B3,212.9147229
2014-03-30,P530B4,204.578815733
2014-03-30,P530B5,124.873787611
2014-03-30,P530B7,281.085766893
2014-03-30,P530B8,189.050687691
2014-03-30,P530B9,479.873909002
2014-03-30,P531B0,486.375813931
2014-03-30,P531B1,243.138515556
2014-03-30,P531B2,334.181141943
2014-03-30,P531B3,185.763140353
2014-03-30,P531B4,202.850805566
2014-03-30,P531B5,230.069698805
2014-03-30,P531B6,185.25496713
2014-03-30,P531B7,229.086349523
2014-03-30,P531B8,126.596184439
2014-03-30,P531B9,163.918073049
2014-03-30,P532B0,220.937202449
2014-03-30,P532B1,431.972370342
2014-03-30,P532B2,465.483292192
2014-03-30,P532B4,63.7240733293
2014-03-30,P532B5,218.003652869
2014-03-30,P532B6,350.994497604
2014-03-30,P532B7,304.111808746
2014-03-30,P532B8,379.116139335
2014-03-30,P532B9,485.047370751
2014-03-30,P533B1,259.564698189
2014-03-30,P533B2,225.740538972
2014-03-30,P533B3,428.61122285
2014-03-30,P533B4,373.567127359
2014-03-30,P533B5,217.41768517
2014-03-30,P533B6,178.17479517
2014-03-30,P533B7,430.429821729
2014-03-30,P533B8,287.275967096
2014-03-30,P533B9,171.809674688
2014-03-30,P534B0,432.557617566
2014-03-30,P534B1,388.619155607
2014-03-30,P534B2,127.86767393
2014-03-30,P534B3,293.348583918
2014-03-30,P534B4,335.664246041
2014-03-30,P534B5,399.128047243
2014-03-30,P534B6,237.073234544
2014-03-30,P534B7,393.838776339
2014-03-30,P534B8,311.207443782
2014-03-30,P534B9,228.177939285
