id_site,date,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,dju
P532,2014-03-25,225.107686699,0.0,439.750760244,350.635777885,399.216044882,230.095781575,201.97406273000001,54.7679107036,368.386232463,390.527407349,227.1
P532,2014-03-26,457.875796952,312.251274544,207.115115408,266.727214428,331.191416613,0.0,378.058809963,430.272458633,282.994876576,236.740291452,227.1
P532,2014-03-27,333.971333778,382.841545669,212.432939865,0.0,0.0,230.000434577,286.767060553,302.152515787,332.882932724,351.147934484,227.1
P532,2014-03-28,411.787916803,296.034317472,0.0,301.800051126,345.799888921,338.552733366,0.0,582.963404254,236.394296611,438.308118314,227.1
P532,2014-03-29,305.259518412,507.365542505,282.977760432,317.850721319,312.683273787,304.672565805,278.01124690300003,214.9020158,305.803290766,350.906477115,227.1
P532,2014-03-30,220.937202449,431.972370342,465.483292192,0.0,63.7240733293,218.003652869,350.994497604,304.111808746,379.116139335,485.047370751,227.1
P532,2014-03-31,277.091189328,186.724960419,227.123830108,573.958041846,346.518523709,211.27747684,263.418934773,319.623932541,369.30339282,279.399438246,227.1
P532,2014-04-01,126.807690346,0.0,373.484673722,247.440373835,201.378451604,260.317553662,0.0,54.6622911884,0.0,462.698893169,142.3
P532,2014-04-02,267.605623986,0.0,0.0,359.917055414,0.0,246.091046881,0.0,373.402218991,328.540956966,448.147634992,142.3
P532,2014-04-03,288.210199209,393.645602371,200.998075133,0.0,293.977714038,226.217750949,299.913308804,307.115736219,315.309956378,0.0,142.3
P532,2014-04-04,163.114918798,383.450136286,336.813791829,333.724535945,211.478687464,425.218306321,389.460539603,477.123533805,331.095430135,465.36750589,142.3
P532,2014-04-05,360.809127965,287.817511901,71.1553347777,462.794419782,0.0,332.408221525,372.428909541,277.957412286,0.0,316.591931829,142.3
P532,2014-04-06,304.64185733,401.35346756,267.661608389,305.54589075,391.378225026,351.935261526,344.492256568,4.96978398978,294.750813087,49.0199726161,142.3
P532,2014-04-07,69.5550164442,355.859234394,315.034566098,450.255727868,415.645196124,200.047363088,280.260205111,371.682834117,240.026957625,242.556769956,142.3
P532,2014-04-08,274.664468707,229.032516878,397.809296509,0.0,258.301434797,414.658630388,295.688559412,0.0,256.631665717,83.6579957425,142.3
P532,2014-04-09,367.811955018,360.432452396,217.511485299,322.592984546,215.233633865,538.303535931,323.996823896,326.520699498,0.0,283.775594504,142.3
P532,2014-04-10,374.607197738,281.208479645,492.139953751,101.305886804,286.768187541,405.198243026,318.907496194,331.519648461,328.322236427,365.823163707,142.3
P532,2014-04-11,396.54101879,314.905383914,288.828037257,278.908293174,0.0,345.005785489,295.720986019,419.325342136,290.50926109,158.922092073,142.3
P532,2014-04-12,392.002643843,204.805462835,307.43381455,450.319398405,440.559027108,315.033363161,387.264872327,219.549171137,353.027531073,423.642313839,142.3
P532,2014-04-13,326.536885033,328.603112442,296.948277152,213.482507856,266.883391769,147.138726372,321.038368401,390.931480567,315.500922779,292.624484199,142.3
P532,2014-04-14,276.003154666,216.085119556,376.245897824,0.0,286.553715319,318.009199258,387.073179438,359.066336864,0.0,302.535276871,142.3
P532,2014-04-15,245.726469537,0.0,251.953930781,382.198103873,506.64839783,273.00427829,287.803315984,366.391303772,0.0,330.892835421,142.3
P532,2014-04-16,472.563911573,360.596723016,269.477389045,356.344291265,455.338516275,235.472875347,181.472304113,352.474255295,5.11036319819,246.253818234,142.3
P532,2014-04-17,517.265011028,295.296129009,450.910924605,400.236995011,351.213356697,458.685434265,335.487376715,472.633831553,280.849893321,320.589265979,142.3
P532,2014-04-18,0.0,146.207511216,221.883520651,393.121866481,209.56589296,309.115391501,385.448024305,87.4402693595,388.799480144,198.91034616,142.3
P532,2014-04-19,201.443848948,228.88422056,289.58219559,371.218457762,286.652031206,206.684429486,246.697186243,237.376988263,380.752865148,0.0,142.3
P532,2014-04-20,144.044057524,0.0,321.58013772,349.82672114,312.66959608,160.436221192,0.0,216.935855755,152.881112282,361.108104554,142.3
P532,2014-04-21,0.0,497.329940331,0.0,161.302977734,278.065370599,399.67718681,377.010232515,277.344268546,205.13851137,260.602655497,142.3
P532,2014-04-22,425.22972171,272.304550491,345.777957582,410.139150616,288.86557577,301.753060591,433.546996119,349.351509752,151.605731875,509.966360559,142.3
P532,2014-04-23,276.13821415,355.474838492,427.015918822,359.801493394,198.735112254,176.933387537,391.320699104,0.0,220.284270841,200.437412227,142.3
P532,2014-04-24,150.818441459,458.847146992,264.80493556,361.881058563,295.219338336,318.016838618,385.733683515,173.017942313,412.877824405,315.850094536,142.3
P532,2014-04-25,321.893530631,275.005817189,334.956785273,0.0,330.552575877,347.967743585,307.550827653,244.463448879,314.950522249,148.510089795,142.3
P532,2014-04-26,283.295510559,441.482133236,0.0,247.18766654,408.519460264,249.339786613,353.269822964,325.648310359,379.283342164,407.835087961,142.3
P532,2014-04-27,305.294624921,0.0,331.203570867,279.765361607,483.01589648,0.0,192.057562468,241.499043114,208.374473302,230.796426473,142.3
P532,2014-04-28,349.178178486,234.529912793,310.418199338,287.826234961,405.327318231,390.656202154,301.373581604,286.825636797,356.363425349,336.503909435,142.3
P532,2014-04-29,0.0,285.789703388,239.707037436,0.0,271.103677265,345.307020941,290.584718149,217.88500092500001,473.524810365,295.812452766,142.3
P532,2014-04-30,278.246960235,341.887990304,209.010488496,220.114609042,112.83067247,403.503160287,351.449944585,286.909158496,114.518639073,318.542800311,142.3
P532,2014-05-01,213.041364183,382.714754326,374.787346139,427.005344128,214.875334574,357.662850111,0.0,160.237298737,315.290732013,262.716693508,112.5
P532,2014-05-02,141.845377718,268.68573512,191.240979694,0.0,376.545427437,189.907359493,302.650428316,236.637614299,269.43595363,444.882185419,112.5
P532,2014-05-03,185.457510905,451.163728804,0.0,152.446607544,346.522463866,104.282312787,292.586361209,117.894414603,192.973951407,237.54121445,112.5
P532,2014-05-04,263.617740092,220.472792539,295.12677372,262.712582182,349.6810007,285.915297958,336.483665392,183.980267688,0.0,484.411653742,112.5
P532,2014-05-05,385.119362917,327.876569387,295.00909689,291.49069957,337.017482176,241.512016138,349.973738475,382.415231328,29.304436116,167.984336814,112.5
P532,2014-05-06,369.300564382,209.888774817,181.19350882,417.112588366,308.494849401,310.973597387,293.903325246,347.011768578,295.907416508,435.58193958,112.5
P532,2014-05-07,275.566813185,229.654787652,207.13546037,203.979876961,381.514571974,427.040661872,540.835299916,238.787927641,250.52386923,236.765738698,112.5
P532,2014-05-08,491.372751333,467.151762382,0.0,377.855076667,221.159823786,148.277304199,397.118177077,256.372175479,289.776609506,493.454695263,112.5
P532,2014-05-09,332.252490353,374.454556666,224.040644893,266.956289984,476.692048289,401.318564914,0.0,166.584201435,319.335916447,308.860199023,112.5
P532,2014-05-10,434.340478371,286.212610692,256.749691447,180.022265844,255.768749069,171.307921917,325.900141754,413.454871535,278.120680189,397.657944807,112.5
P532,2014-05-11,280.246366673,397.922659832,183.144964572,396.159942194,345.43635763,209.625860946,284.610797643,224.820255015,255.89517677,0.0,112.5
P532,2014-05-12,196.060295776,380.528871019,406.591444579,256.37630326,419.572635091,264.382604208,147.26299076,307.072613441,166.632179415,381.48810065,112.5
P532,2014-05-13,252.187690648,278.590409528,264.951339708,309.194176783,424.169692273,256.047090621,291.58660643,0.0,312.463073047,427.061500287,112.5
P532,2014-05-14,393.452743683,174.785356296,0.0,260.369307636,478.458286591,362.398453542,298.219133073,380.201917967,261.388450929,230.970220888,112.5
P532,2014-05-15,432.422833572,412.120391379,315.706929625,234.321626754,379.576630248,0.0,378.193477649,0.0,369.904571042,142.935372774,112.5
P532,2014-05-16,291.146822248,280.941966375,345.463670797,152.914468848,422.14408353,308.466965857,315.637590121,328.468670566,289.918181231,246.383999953,112.5
P532,2014-05-17,365.315873558,287.723763773,199.98767633,270.50128501,453.172332089,553.401873325,300.75208081,284.197161515,445.390739816,0.0,112.5
P532,2014-05-18,328.472982688,163.977242351,277.146437705,279.130662211,331.862692261,0.0,269.170907657,159.910753956,429.963984783,0.0,112.5
P532,2014-05-19,243.645802296,254.097515095,231.520519921,377.191438477,388.694856894,338.253055392,160.845502815,0.0,212.967626744,484.438526121,112.5
P532,2014-05-20,297.695764768,292.76960474,278.579253832,345.505230548,293.93126886,259.277506566,364.261355714,318.645448569,257.15961178,285.409211074,112.5
P532,2014-05-21,342.319318469,350.402976704,211.261925845,0.0,170.422938009,391.10427984,261.66156888,233.074697638,281.306791067,222.74473669,112.5
P532,2014-05-22,156.781158009,239.725268888,362.141670929,0.0,374.090626255,263.03892488,166.058405485,271.665809767,322.864171207,180.345157177,112.5
P532,2014-05-23,378.664663983,0.0,194.826604481,299.351482208,409.175973161,135.352275926,270.557721441,155.261762732,210.201447933,488.37137824,112.5
P532,2014-05-24,157.129744637,0.0,229.62231963,412.410902641,464.41805823,530.710017004,0.0,357.551797,437.594371674,284.259702577,112.5
P532,2014-05-25,444.376618891,406.61273607,233.897403841,0.0,433.04703621,228.696650922,236.454900778,263.791207149,367.943721663,405.165355246,112.5
P532,2014-05-26,429.301252074,285.057136396,252.590844505,274.972230163,157.312511803,460.815045599,473.031172015,343.733269492,415.056656644,246.469527698,112.5
P532,2014-05-27,343.496910216,205.512506065,439.958646766,191.087288366,364.732635622,0.0,0.0,141.635415316,394.075688389,313.682658367,112.5
P532,2014-05-28,0.0,389.162165938,0.0,213.876395119,475.793210483,423.717127861,258.485671415,263.544987594,277.273757848,199.906240267,112.5
P532,2014-05-29,242.980288435,401.016701286,182.337497822,359.01471517,550.165437471,0.0,156.618305604,119.282655839,355.124099414,368.912154742,112.5
P532,2014-05-30,475.858020902,352.267994273,411.589654656,370.915999084,341.042441174,478.498090583,379.812740165,226.018730057,332.146996555,378.762082668,112.5
P532,2014-05-31,334.262964687,0.0,378.093326473,432.655716432,199.459143388,0.0,302.359449886,155.312477896,225.689830212,455.765345103,112.5
P533,2014-01-01,0.0,298.240868375,268.986984882,184.344656627,161.338567007,0.0,102.937610212,406.837970435,248.014627064,317.576152406,325.3
P533,2014-01-02,361.128139028,266.096382229,0.0,166.008108214,328.259928614,376.998747347,241.621889734,364.717882105,237.57455265,298.632469553,325.3
P533,2014-01-03,192.322036698,236.671356063,195.600619468,0.0,285.555334773,311.117895841,336.376620188,294.787749708,311.125458594,432.014920578,325.3
P533,2014-01-04,167.06088613,440.642839748,407.501375935,293.618816409,447.603426415,258.578261084,295.127787835,250.073921948,427.340292043,512.206088709,325.3
P533,2014-01-05,144.046102849,0.0,276.936647222,0.0,498.390691645,227.479594205,524.0483907,139.401159633,0.0,378.516105286,325.3
P533,2014-01-06,0.0,472.341321365,158.825540091,375.408731266,242.214749585,157.971201285,233.34130761,511.168557391,395.416365194,186.798350753,325.3
P533,2014-01-07,404.157008063,358.697080108,292.392148398,375.650180059,260.688224773,515.507506778,414.968570322,399.527148769,291.604887963,334.228806949,325.3
P533,2014-01-08,238.005758804,301.890356385,396.640688616,358.225384025,422.344671807,300.039969064,318.388719493,310.371373107,163.058760945,322.893757995,325.3
P533,2014-01-09,264.816739131,0.0,282.683105582,450.877630221,0.0,234.125161793,537.766377825,275.487978591,200.042852142,279.14678965,325.3
P533,2014-01-10,209.293947657,239.970056208,307.819633357,197.682325868,275.349711921,273.323797192,212.255784781,0.0,216.219466348,0.0,325.3
P533,2014-01-11,187.695169819,311.435441946,314.919644749,145.158941571,202.348239499,221.343244538,341.531550031,349.298480215,285.445007177,176.687265776,325.3
P533,2014-01-12,249.325966052,266.477776288,321.4880187,0.0,344.660917101,377.574561794,414.70397156,263.837382236,320.46285096,187.53099055,325.3
P533,2014-01-13,332.243866342,227.327874182,339.32914272,97.5709200567,277.968635223,0.0,499.810503479,358.097810214,218.711797372,295.9810292,325.3
P533,2014-01-14,422.480743682,185.607763413,488.395509277,282.021222102,235.650642275,432.550706923,224.671292922,0.0,258.64306708,0.0,325.3
P533,2014-01-15,510.91822348,186.551925826,332.479391974,416.418306825,379.673284292,343.108581534,216.210797325,505.319534842,280.687171761,117.585179791,325.3
P533,2014-01-16,393.182318105,175.775820326,0.0,135.207316328,330.384228551,192.805880695,198.084228134,308.284163364,319.483952233,261.084206244,325.3
P533,2014-01-17,336.71330465,83.2851963036,0.0,399.372992224,469.200150705,473.373145625,205.915121497,301.849450284,196.915988612,459.342087389,325.3
P533,2014-01-18,0.0,310.261079311,0.0,286.072364389,369.394133525,279.140425195,154.155849593,346.787081251,238.059919766,208.324428812,325.3
P533,2014-01-19,363.001203694,345.86836977,0.0,358.456718191,0.0,319.411203344,358.977856848,332.774251493,337.246305259,399.065280107,325.3
P533,2014-01-20,258.188423521,297.945006683,496.706006436,372.867446508,305.655227588,157.667499568,218.794189525,321.965544544,369.510120869,0.0,325.3
P533,2014-01-21,214.053156363,157.192150622,281.583710244,334.120546135,275.11976739,215.716313546,204.541363179,237.663295391,371.743416911,339.085750524,325.3
P533,2014-01-22,513.16104631,229.196798321,0.0,292.194048513,200.504060385,338.500538223,182.337101447,193.85167315,331.769620406,328.573459692,325.3
P533,2014-01-23,0.0,477.753364007,333.00327905300003,421.56323922,351.758677802,232.811557593,462.406467244,441.429368272,224.384745027,0.0,325.3
P533,2014-01-24,166.631990187,404.202270041,329.370444248,497.598122121,424.961900006,383.730861433,0.0,339.348060457,256.162539873,448.89002153,325.3
P533,2014-01-25,301.112538577,469.985762861,277.099669557,382.470454533,429.265276401,71.6279166819,0.0,207.048794003,368.935167688,76.1374143285,325.3
P533,2014-01-26,174.05993517,0.0,353.56179759,427.287866878,446.279839424,174.635026241,300.879021843,235.918686881,289.923357532,390.977465332,325.3
P533,2014-01-27,252.908201397,35.32956862,131.304215052,126.294664821,0.0,188.208578885,266.611400662,275.644211586,364.087428763,378.882769105,325.3
P533,2014-01-28,0.0,229.087155159,296.460674688,311.573131936,350.53418922,247.188580775,280.276726066,235.987982725,170.816390712,272.736985068,325.3
P533,2014-01-29,314.876120549,0.0,0.0,369.968887197,288.589688492,344.056490068,468.168288269,339.980308124,315.248365714,377.529489104,325.3
P533,2014-01-30,218.701464485,406.527613952,331.51170781,264.524817995,232.333415598,282.907472217,0.0,344.138521409,0.0,208.813719704,325.3
P533,2014-01-31,318.463812721,457.041562633,149.129552416,364.236756902,0.0,440.247461432,166.341228103,0.0,323.574627387,284.645485679,325.3
P533,2014-02-01,310.70441406,212.861043176,295.282476461,376.395291303,0.0,433.239070333,275.148310799,113.190467682,329.759801929,195.449428515,283.2
P533,2014-02-02,239.949437463,250.321183149,0.0,326.026696484,292.490802124,326.671341093,411.218956427,325.092903246,84.436011933,112.469596302,283.2
P533,2014-02-03,364.693821793,398.183889335,399.401807952,267.940366837,387.238155604,452.357527128,223.217634466,55.7389454055,331.581646957,138.449005738,283.2
P533,2014-02-04,330.909359909,201.529328958,0.0,216.665498782,238.683120572,379.884832587,347.889422208,349.782762158,260.029122303,328.749164744,283.2
P533,2014-02-05,379.730982239,145.299862216,389.318793111,343.780064024,298.997201751,161.101085321,351.939089186,0.0,252.642688974,406.67385192,283.2
P533,2014-02-06,0.0,48.8835653835,64.4924967273,270.135942848,444.821083159,237.035306832,0.0,121.236494108,0.0,315.159549936,283.2
P533,2014-02-07,253.510538749,294.295123044,0.0,0.0,221.452117777,366.71415964,329.595841408,297.457553918,414.404865564,223.40263785,283.2
P533,2014-02-08,374.624847754,155.14371516,328.107214673,540.056688594,0.0,191.265346999,236.600790102,385.3501048,169.911870345,407.501921611,283.2
P533,2014-02-09,332.07217169,237.790022641,274.708747772,311.530137764,328.873459168,268.319819938,256.05260551,349.916162402,307.88080522,283.738698233,283.2
P533,2014-02-10,296.125605938,0.0,398.139879696,0.0,373.650204489,358.749420402,251.989474674,298.882434215,427.898403496,208.37482723,283.2
P533,2014-02-11,404.261484054,296.554899028,421.947851092,505.962793,257.756200803,0.0,230.838113518,209.312460607,0.0,369.423307074,283.2
P533,2014-02-12,270.208877024,378.913806293,0.0,389.292855007,172.420616424,246.4175184,273.508356472,267.35928562,281.935931958,0.0,283.2
P533,2014-02-13,229.612551097,179.986526931,223.737568977,454.386853081,0.0,205.747991831,225.50372988,0.0,405.728897362,473.472038765,283.2
P533,2014-02-14,261.480235715,487.8630497,235.127952154,183.513305672,124.105674092,358.614709286,291.693859756,307.607714268,235.508365026,295.17685542,283.2
P533,2014-02-15,175.147031256,244.703186401,196.522041156,0.0,243.22028542,360.651531054,299.763083338,197.061147582,226.181249587,272.139554047,283.2
P533,2014-02-16,297.281255149,499.50868689,269.283608733,353.252819986,274.152065413,362.536951101,219.048731394,230.832460496,313.471707127,0.0,283.2
P533,2014-02-17,433.956237257,196.159778016,431.108214581,339.524360885,87.8345840265,410.555655239,139.467093971,183.186373152,355.105204867,434.332945301,283.2
P533,2014-02-18,424.67069812,222.50159579,172.182644379,284.571007625,0.0,422.572030976,377.480684219,316.290121713,259.003743334,440.741700554,283.2
P533,2014-02-19,316.697702819,276.25807856,361.210016664,324.402297465,408.792103808,179.646910919,320.042161685,558.710204644,449.431980376,352.049220904,283.2
P533,2014-02-20,312.442518092,437.447747098,220.758873029,339.304676892,279.852767501,314.599297223,270.932331796,503.37167123,180.527339961,0.0,283.2
P533,2014-02-21,381.995626454,330.287154286,237.029632941,332.077395038,336.904164805,0.0,270.909571755,138.16359157,230.855618377,0.0,283.2
P533,2014-02-22,76.2274561612,378.061679983,321.75392586,234.835952821,345.297357671,174.670603205,355.623026984,398.617015699,257.792607051,431.311383971,283.2
P533,2014-02-23,235.247756537,268.808930823,373.375458801,254.238085473,244.339990624,245.189185946,239.020546101,302.087896521,462.771078985,299.757854467,283.2
P533,2014-02-24,181.328324446,420.211322599,362.616205828,310.139489613,182.112739283,0.0,313.64176123,344.181155784,441.713689484,363.00554821,283.2
P533,2014-02-25,211.039629602,342.540843675,298.683925905,149.155925013,311.758567525,354.033487396,410.995402942,293.248576148,294.29818868,267.541675536,283.2
P533,2014-02-26,306.99636168,288.207316847,490.172450961,413.770712602,237.03483402,318.591791872,0.0,293.009227906,266.575240997,282.427035109,283.2
P533,2014-02-27,236.91474787799999,343.872986362,485.118444743,279.663618066,307.362348004,452.015735571,277.4547789,208.940994214,375.747722437,195.326497136,283.2
P533,2014-02-28,318.472754006,251.70815086,443.81948334,404.559514858,401.888162738,212.563176061,497.807512875,411.816532478,246.861552637,413.114352377,283.2
P533,2014-03-01,284.277386138,641.837591518,267.584873233,0.0,117.89229216,598.870063289,365.020962806,354.770720161,183.673000217,531.012450347,227.1
P533,2014-03-02,373.957785186,348.012117599,216.311080442,0.0,250.08851538,369.706806269,155.721808735,278.83326623,268.728973189,258.003078865,227.1
P533,2014-03-03,399.049299243,188.596966298,405.862261799,391.424540757,449.000254891,266.284941647,364.412416776,296.388735841,272.519266924,313.986212094,227.1
P533,2014-03-04,392.810059144,399.108878546,358.633633649,367.694563824,474.080793288,243.948157213,397.187788751,245.53960093,449.570394582,270.453500016,227.1
P533,2014-03-05,224.160345361,332.545233205,332.169361094,416.712475264,445.090683051,338.120043336,249.470920499,409.375031564,368.923925873,284.742667687,227.1
P533,2014-03-06,135.073090461,498.452375489,292.426923648,208.189960629,385.690043184,351.826425114,402.505028468,243.819911787,251.765799406,324.914689511,227.1
P533,2014-03-07,370.422931857,302.358292124,295.498626655,292.306339204,233.044942452,0.0,314.605674792,249.017016325,355.349294735,138.685130245,227.1
P533,2014-03-08,413.362851658,0.0,268.837753,0.0,431.867213957,282.3487995,377.492745305,94.5732547921,240.191395748,249.426308677,227.1
P533,2014-03-09,365.563025794,0.0,351.576536519,211.077825795,275.658889357,218.899225735,62.5742667797,367.968917134,358.243750141,298.215930664,227.1
P533,2014-03-10,248.031292294,254.379522106,393.756476596,353.067645258,405.574166416,131.556211094,387.855677412,295.062656798,240.016439784,181.155231389,227.1
P533,2014-03-11,263.433946746,0.0,213.440329217,128.281134387,376.415927815,114.473854964,148.60303285,81.6057151542,363.514612434,354.82055902,227.1
P533,2014-03-12,0.0,0.0,215.080356437,0.0,230.472494657,372.974462559,386.789553359,0.0,365.996636485,461.21874584,227.1
P533,2014-03-13,319.794194591,364.200492784,375.779846835,0.0,0.0,165.912484417,318.646901196,350.028183761,260.578126493,242.992873767,227.1
P533,2014-03-14,365.147597734,320.717240842,473.936720337,280.114287383,318.869746903,320.215057387,244.258190647,294.16307926,431.692249918,172.49556264,227.1
P533,2014-03-15,0.0,300.203678621,275.488096907,180.159751906,0.0,269.512370605,400.443198439,316.612081237,339.759135527,243.027021555,227.1
P533,2014-03-16,359.06872314,408.716642581,285.311046561,380.499301804,342.993784379,333.971041947,232.186515358,352.710372225,0.0,226.440507812,227.1
P533,2014-03-17,0.0,199.857596514,195.81627648,308.735641472,352.841189821,368.051714373,374.494504345,367.722501592,0.0,188.239541642,227.1
P533,2014-03-18,0.0,298.108028146,244.148977424,72.2024690286,445.409611805,404.181718422,337.382695759,258.975817127,124.59700545,362.898282918,227.1
P533,2014-03-19,0.0,120.439415206,274.709610166,193.083493631,253.268316297,248.808137774,210.974035288,326.865492199,255.809171908,302.089054968,227.1
P533,2014-03-20,0.0,316.273360935,313.117464378,347.830009159,171.854436344,258.528443125,247.043590138,354.249439913,133.592210917,96.4331240061,227.1
P533,2014-03-21,348.531633467,428.677294069,-17.3190838105,154.576783536,494.046606649,222.121732919,173.438625736,423.967982717,270.630496115,63.928767959,227.1
P533,2014-03-22,271.883627919,315.569070567,453.113668755,241.614397285,253.350601773,226.274057358,417.2221448,316.873888854,290.936745136,0.0,227.1
P533,2014-03-23,373.416225639,360.023015844,189.465121993,363.628346007,149.397065112,88.7541003619,0.0,304.17205083,209.421525251,0.0,227.1
P533,2014-03-24,411.171223627,458.622219635,177.84132591,296.296878826,285.134241598,210.216595251,126.037197877,456.4902615,416.419598933,191.830516224,227.1
P533,2014-03-25,229.080456277,239.123799163,199.946569005,280.589904412,261.995563364,412.515094206,428.184444935,119.957915285,299.351060786,302.162572375,227.1
P533,2014-03-26,311.592705358,363.702377756,177.553471209,313.032940479,339.595908698,368.902345881,325.403295395,231.98992617,253.277893639,337.360190547,227.1
P533,2014-03-27,96.4685324931,0.0,167.350484273,360.30303053,302.793241399,205.047539346,199.935707549,399.972533326,560.557324354,0.0,227.1
P533,2014-03-28,0.0,109.232327525,310.688852768,432.079085828,404.435344923,416.894622059,341.055963778,267.127532356,88.3136160212,0.0,227.1
P533,2014-03-29,233.975679572,170.274924586,0.0,153.114133251,0.0,297.374481916,362.825166245,85.267815225,287.059384829,440.168917347,227.1
P533,2014-03-30,0.0,259.564698189,225.740538972,428.61122285,373.567127359,217.41768517,178.17479517,430.429821729,287.275967096,171.809674688,227.1
P533,2014-03-31,145.89240438,0.0,293.62196912,435.070897403,335.93216472,323.463213772,461.553561476,431.490232548,274.885921576,333.528918549,227.1
P533,2014-04-01,427.497795321,440.564366084,284.464448637,166.661417388,200.474861391,399.336650188,238.88167872,287.420443934,0.0,269.193019498,142.3
P533,2014-04-02,442.103564784,313.811508324,187.072464696,340.955450835,576.880191348,0.0,235.380754811,245.67546491,495.889427024,211.049801862,142.3
P533,2014-04-03,181.257766016,253.054658772,0.0,363.417487212,323.66627283,264.205889729,178.88007348,0.0,283.083716689,217.576798256,142.3
P533,2014-04-04,118.452164985,386.382404164,231.988049982,405.588632832,380.001664481,191.258893904,150.934359421,382.781906377,327.838819062,278.589768638,142.3
P533,2014-04-05,262.332356755,217.449172882,316.625925628,258.821895345,276.956813546,403.384294475,345.017608214,326.24258,399.246619138,161.057534767,142.3
P533,2014-04-06,196.067689593,278.882625472,288.893835616,274.072438155,350.046786689,356.780482663,231.548080602,244.794085178,254.818712873,231.424584308,142.3
P533,2014-04-07,285.733231329,283.886800083,164.566910812,175.082242824,487.495327435,247.361997676,327.624714829,380.672489408,357.324167522,0.0,142.3
P533,2014-04-08,179.765718291,218.600280365,348.136838767,222.750836526,363.301517413,511.407119003,281.877088625,250.775207265,68.7560238951,530.480494559,142.3
P533,2014-04-09,331.318055981,196.882761814,343.71804625,371.604082793,251.00080156,385.329099498,269.301907437,88.3681946062,382.194915989,345.934124388,142.3
P533,2014-04-10,264.272859285,170.337103572,413.871573968,280.471675166,357.999508081,456.067382389,175.363204946,0.0,141.376629583,190.913845307,142.3
P533,2014-04-11,211.12078838,368.3022965,311.192760274,384.124438509,241.298016229,283.789686026,409.014337429,228.740019415,173.313103486,320.118826461,142.3
P533,2014-04-12,548.805896499,382.847948809,0.0,244.810178298,332.473607038,0.0,170.339377091,323.459421733,359.628899938,292.559098574,142.3
P533,2014-04-13,361.148772755,248.254272317,262.403945112,354.227203964,293.983645721,337.04469303,473.893493041,614.40634025,377.158674021,159.144499407,142.3
P533,2014-04-14,346.158250939,247.720700517,0.0,226.034343948,179.654371037,271.146406495,287.884495902,405.290912254,0.0,211.772045016,142.3
P533,2014-04-15,260.069675205,293.695064623,212.836318114,395.556796126,396.009949662,256.149135571,365.779861948,359.658535574,350.729936541,294.89866199,142.3
P533,2014-04-16,515.134235899,204.937955918,0.0,317.132394914,309.253680716,351.221417696,300.490936401,322.023661844,267.890731657,307.150304203,142.3
P533,2014-04-17,521.557651624,282.633273975,130.97013887,260.811957747,191.717188341,216.581947228,465.89967347,267.054024174,322.706494889,380.301802951,142.3
P533,2014-04-18,140.342652133,509.757482956,0.0,424.111461946,0.0,0.0,355.422821758,285.987418747,0.0,0.0,142.3
P533,2014-04-19,0.0,0.0,377.95321316,297.646400536,331.117579253,436.359345874,421.501158873,356.297269943,235.859048341,586.76664599,142.3
P533,2014-04-20,355.336124721,281.974285635,261.669354166,0.0,249.915328122,318.465965285,0.0,361.17913893,278.227034031,303.154913356,142.3
P533,2014-04-21,357.702883893,453.650789196,157.55147816,384.793981129,340.823464883,402.850809096,259.071185361,272.921378909,327.77474964,167.79917665,142.3
P533,2014-04-22,124.042902312,271.549516034,313.549173027,385.242561483,402.009614872,288.493237026,293.310373438,0.0,442.347615497,0.0,142.3
P533,2014-04-23,359.092673238,261.540955281,335.60933115,337.334113764,0.0,280.732560581,368.258225348,202.453906015,380.240031821,246.01160352,142.3
P533,2014-04-24,277.68755659,456.652993852,0.0,0.0,252.891832026,427.652046238,367.033824925,83.6309195911,361.154576807,178.591903875,142.3
P533,2014-04-25,359.345531558,257.390543356,164.754918535,516.32755436,327.78458113,400.982753142,0.0,187.927073409,0.0,406.260026997,142.3
P533,2014-04-26,460.726057808,246.483022004,220.359513401,322.912683538,286.514806331,395.301545202,0.0,496.164565559,-32.0310443319,314.918837371,142.3
P533,2014-04-27,397.874221707,263.57693542,275.073278644,291.33575823,194.477770498,387.633760036,245.690062853,304.924383865,227.601882226,0.0,142.3
P533,2014-04-28,275.095938923,205.385122425,555.667472792,369.89428358,0.0,249.438253163,-28.0247252097,165.706691898,107.058179394,248.114782258,142.3
P533,2014-04-29,233.267584544,267.599852759,0.0,303.928657791,240.643644112,280.10971379,73.2784659036,267.794108811,489.804447816,366.03357788,142.3
P533,2014-04-30,314.121509039,233.420001376,261.040955431,0.0,0.0,365.312901414,110.206848655,265.587689239,530.922668516,454.699407884,142.3
P533,2014-05-01,370.204389695,0.0,316.099578466,196.323196513,464.395360805,568.881834516,436.158453687,262.215246463,265.840510458,406.021293376,112.5
P533,2014-05-02,183.22043862,151.037820713,0.0,417.626213884,270.550156228,372.855696547,266.846855136,312.096816692,234.268873119,369.491619401,112.5
P533,2014-05-03,244.167591517,271.221695277,229.623588994,156.642846478,387.563965438,317.875502849,492.995924789,263.005587727,205.868058185,339.59643989,112.5
P533,2014-05-04,243.92250437,187.775037023,302.118827702,412.105500873,398.104345038,355.010875882,376.976015523,0.0,373.873764725,0.0,112.5
P533,2014-05-05,257.6009974,325.657206348,339.407044394,344.208005343,0.0,244.790162631,79.1647335377,451.8565999,491.084972238,180.932731228,112.5
